t_ms,phase,sheet_idx,jvm_heap_used_mb,jvm_heap_max_mb,native_heap_used_mb,native_heap_size_mb,rss_mb,cpu_percent
41530,CPU1T,80,102.18,512.00,253.10,261.10,503.41,206.35
41637,CPU1T,80,102.25,512.00,253.11,261.10,503.41,103.61
41741,CPU1T,80,102.56,512.00,253.13,261.10,503.63,124.15
41845,CPU1T,80,102.64,512.00,253.14,261.10,503.37,135.60
41948,CPU1T,81,103.44,512.00,292.82,300.37,530.64,386.75
42053,CPU1T,81,114.10,512.00,305.21,313.16,567.70,191.09
42157,CPU1T,81,114.14,512.00,305.22,313.16,567.70,105.29
42263,CPU1T,81,114.46,512.00,305.24,313.16,567.70,103.88
42367,CPU1T,81,114.53,512.00,305.27,313.16,567.65,134.09
42475,CPU1T,82,91.78,512.00,287.99,295.93,519.71,399.79
42580,CPU1T,82,102.41,512.00,285.65,293.59,534.40,181.46
42684,CPU1T,82,102.49,512.00,285.67,293.59,534.40,105.70
42788,CPU1T,82,102.80,512.00,285.68,293.59,534.39,114.86
42903,CPU1T,82,103.40,512.00,297.74,305.36,544.44,217.93
43006,CPU1T,83,103.80,512.00,336.69,344.54,588.38,369.42
43111,CPU1T,83,114.40,512.00,337.84,345.73,600.43,104.49
43215,CPU1T,83,114.71,512.00,337.86,345.73,600.43,105.92
43319,CPU1T,83,114.78,512.00,337.87,345.73,600.43,115.65
43426,CPU1T,83,115.37,512.00,365.09,372.98,624.67,289.31
43537,CPU1T,84,91.56,512.00,311.81,319.75,546.49,305.86
43640,CPU1T,84,102.22,512.00,268.68,276.62,521.41,146.10
43745,CPU1T,84,102.56,512.00,268.70,276.62,521.42,114.13
43849,CPU1T,84,102.64,512.00,268.72,276.62,521.38,105.91
43952,CPU1T,84,103.23,512.00,280.59,288.39,534.02,250.89
44055,CPU1T,85,114.10,512.00,320.78,328.65,585.11,271.46
44159,CPU1T,85,114.14,512.00,320.79,328.65,585.11,105.85
44264,CPU1T,85,114.45,512.00,320.81,328.65,585.32,115.10
44368,CPU1T,85,114.53,512.00,320.83,328.65,585.32,105.52
44474,CPU1T,85,115.12,512.00,355.82,363.71,621.22,330.50
44577,CPU1T,86,102.10,512.00,257.05,264.94,507.79,289.76
44683,CPU1T,86,102.17,512.00,257.06,264.94,508.00,94.89
44787,CPU1T,86,102.48,512.00,257.08,264.94,508.00,114.50
44892,CPU1T,86,102.56,512.00,257.09,264.94,507.95,105.31
44997,CPU1T,87,103.45,512.00,296.73,304.17,534.02,332.23
45103,CPU1T,87,114.08,512.00,309.14,316.99,573.59,179.68
45206,CPU1T,87,114.12,512.00,309.16,316.99,573.59,96.80
45311,CPU1T,87,114.43,512.00,309.18,316.99,573.80,123.86
45415,CPU1T,87,114.51,512.00,309.31,316.99,573.55,115.43
45519,CPU1T,88,91.69,512.00,257.87,265.32,493.50,433.78
45623,CPU1T,88,102.32,512.00,270.22,278.06,523.29,163.99
45727,CPU1T,88,102.39,512.00,270.24,278.06,523.50,105.57
45831,CPU1T,88,102.71,512.00,270.25,278.06,523.50,114.85
45935,CPU1T,88,102.78,512.00,270.26,278.06,523.45,134.53
46039,CPU1T,89,103.64,512.00,321.21,328.96,575.82,414.22
46144,CPU1T,89,114.24,512.00,322.35,330.14,587.52,124.37
46250,CPU1T,89,114.35,512.00,322.37,330.14,587.52,103.84
46353,CPU1T,89,114.66,512.00,322.39,330.14,587.73,116.55
46460,CPU1T,89,115.25,512.00,349.60,357.40,611.48,242.44
46564,CPU1T,90,97.41,512.00,310.91,318.97,552.30,395.63
46669,CPU1T,90,102.20,512.00,268.95,277.03,521.13,123.41
46773,CPU1T,90,102.28,512.00,268.97,277.03,521.13,105.39
46877,CPU1T,90,102.59,512.00,268.99,277.03,521.34,106.04
46981,CPU1T,90,103.19,512.00,304.01,312.09,556.87,336.93
47083,CPU1T,91,114.02,512.00,320.95,328.99,586.36,243.52
47188,CPU1T,91,114.06,512.00,320.97,328.99,586.36,105.64
47292,CPU1T,91,114.37,512.00,320.99,328.99,586.36,105.52
47396,CPU1T,91,114.44,512.00,321.00,328.99,586.36,105.72
47501,CPU1T,92,115.34,512.00,360.68,368.25,612.14,380.69
47606,CPU1T,92,102.15,512.00,253.23,261.27,504.88,247.42
47712,CPU1T,92,102.22,512.00,253.24,261.27,504.88,113.27
47816,CPU1T,92,102.53,512.00,253.26,261.27,505.08,105.74
47921,CPU1T,92,102.61,512.00,253.40,261.27,505.35,124.03
48025,CPU1T,93,103.44,512.00,304.34,312.29,558.63,413.82
48130,CPU1T,93,114.07,512.00,305.49,313.47,570.34,104.64
48234,CPU1T,93,114.11,512.00,305.50,313.47,570.34,105.26
48340,CPU1T,93,114.42,512.00,305.51,313.47,570.16,122.79
48446,CPU1T,93,115.05,512.00,344.41,352.44,609.43,245.02
48550,CPU1T,94,102.15,512.00,269.02,277.30,519.17,261.45
48652,CPU1T,94,102.22,512.00,269.04,277.30,519.17,97.50
48755,CPU1T,94,102.32,512.00,269.05,277.30,519.38,97.40
48859,CPU1T,94,102.63,512.00,269.07,277.30,519.13,114.71
48961,CPU1T,95,103.53,512.00,308.67,316.51,544.65,265.42
49063,CPU1T,95,114.16,512.00,321.04,329.26,585.21,127.30
49166,CPU1T,95,114.23,512.00,321.05,329.26,584.09,97.85
49267,CPU1T,95,114.27,512.00,321.07,329.26,583.96,98.22
49373,CPU1T,95,115.10,512.00,333.18,341.04,586.89,132.38
49478,CPU1T,96,91.83,512.00,273.78,281.57,503.66,304.93
49579,CPU1T,96,102.46,512.00,286.37,294.56,538.20,138.44
49682,CPU1T,96,102.53,512.00,286.39,294.56,538.20,107.15
49786,CPU1T,96,102.61,512.00,286.40,294.56,538.20,95.68
49892,CPU1T,96,102.92,512.00,286.42,294.56,538.22,142.39
49994,CPU1T,97,103.87,512.00,326.40,334.12,560.20,301.64
50096,CPU1T,97,114.46,512.00,338.95,347.10,601.44,186.79
50203,CPU1T,97,114.54,512.00,338.97,347.10,601.65,103.07
50309,CPU1T,97,114.62,512.00,338.98,347.10,601.65,103.74
50411,CPU1T,97,114.93,512.00,339.12,347.10,601.26,117.89
50518,CPU1T,98,91.96,512.00,283.85,291.71,498.43,345.84
50621,CPU1T,98,102.59,512.00,258.07,266.23,508.00,232.90
50726,CPU1T,98,102.67,512.00,258.08,266.23,508.00,95.35
50830,CPU1T,98,102.85,512.00,258.10,266.23,508.00,114.85
50935,CPU1T,98,103.05,512.00,258.11,266.23,507.96,124.30
51037,CPU1T,99,103.95,512.00,284.89,292.59,525.80,293.86
51138,CPU1T,99,114.58,512.00,297.46,305.55,560.44,138.36
51241,CPU1T,99,114.65,512.00,297.48,305.55,560.44,116.67
51344,CPU1T,99,114.96,512.00,297.50,305.55,560.65,96.82
51448,CPU1T,99,115.55,512.00,309.48,317.33,563.19,105.57
51551,CPU1T,100,93.08,512.00,288.18,296.34,526.36,368.86
51655,CPU1T,100,102.54,512.00,287.02,295.16,536.36,106.13
51758,CPU1T,100,102.62,512.00,287.04,295.16,536.36,106.84
51860,CPU1T,100,102.93,512.00,287.05,295.16,536.31,107.25
51964,CPU1T,100,103.62,512.00,318.18,326.32,568.18,231.35
52066,CPU1T,101,114.55,512.00,339.63,347.73,600.95,216.06
52168,CPU1T,101,114.62,512.00,339.64,347.73,600.95,98.03
52271,CPU1T,101,114.66,512.00,339.66,347.73,600.95,107.30
52373,CPU1T,101,114.97,512.00,339.67,347.73,600.90,98.03
52478,CPU1T,102,91.82,512.00,280.21,288.27,494.97,312.81
52581,CPU1T,102,102.44,512.00,273.64,281.73,522.42,174.95
52684,CPU1T,102,102.52,512.00,273.65,281.73,522.42,107.17
52786,CPU1T,102,102.59,512.00,273.67,281.73,522.42,97.46
52888,CPU1T,102,102.91,512.00,273.69,281.73,522.25,117.35
52991,CPU1T,103,103.93,512.00,325.10,333.09,576.48,312.84
53093,CPU1T,103,114.56,512.00,326.22,334.27,586.90,117.25
53196,CPU1T,103,114.63,512.00,326.24,334.27,587.11,106.74
53300,CPU1T,103,114.67,512.00,326.25,334.27,587.11,96.25
53405,CPU1T,103,115.59,512.00,357.37,365.43,606.69,332.23
53508,CPU1T,104,91.88,512.00,261.12,269.03,491.42,310.95
53611,CPU1T,104,102.51,512.00,273.63,281.95,523.14,204.71
53714,CPU1T,104,102.62,512.00,273.64,281.95,523.14,106.81
53818,CPU1T,104,102.70,512.00,273.66,281.95,523.14,105.69
53922,CPU1T,104,103.00,512.00,273.67,281.95,523.09,143.77
54026,CPU1T,105,103.95,512.00,313.63,321.48,553.17,397.13
54128,CPU1T,105,114.55,512.00,326.18,334.45,586.65,185.00
54232,CPU1T,105,114.63,512.00,326.20,334.45,586.65,105.61
54337,CPU1T,105,114.71,512.00,326.21,334.45,586.65,95.65
54443,CPU1T,105,97.89,512.00,338.15,346.23,574.78,188.70
54546,CPU1T,105,98.03,512.00,269.49,277.84,509.32,339.17
54651,CPU1T,106,108.99,512.00,287.10,295.39,544.10,258.38
54755,CPU1T,106,109.07,512.00,287.11,295.39,544.10,105.74
54859,CPU1T,106,109.14,512.00,287.13,295.39,544.11,105.27
54964,CPU1T,106,109.45,512.00,287.14,295.39,544.06,114.67
55067,CPU1T,107,110.47,512.00,327.07,334.94,574.52,377.27
55169,CPU1T,107,121.07,512.00,339.68,347.91,609.05,205.93
55273,CPU1T,107,121.14,512.00,339.69,347.91,609.05,105.60
55379,CPU1T,107,121.22,512.00,339.71,347.91,609.05,104.09
55489,CPU1T,107,103.21,512.00,267.09,275.35,514.23,227.41
55596,CPU1T,108,104.19,512.00,303.02,311.30,555.37,392.17
55699,CPU1T,108,114.83,512.00,287.24,295.50,549.41,135.51
55804,CPU1T,108,114.91,512.00,287.25,295.50,549.61,105.03
55908,CPU1T,108,115.21,512.00,287.27,295.50,549.36,105.97
56012,CPU1T,108,115.83,512.00,314.49,322.76,569.19,220.94
56116,CPU1T,109,126.70,512.00,326.68,334.90,601.54,345.60
56222,CPU1T,109,102.12,512.00,234.79,243.04,482.67,198.85
56327,CPU1T,109,102.19,512.00,234.80,243.04,482.67,104.81
56430,CPU1T,109,102.51,512.00,234.82,243.04,482.64,106.27
56534,CPU1T,109,103.32,512.00,252.58,260.80,495.91,309.01
56638,CPU1T,110,114.01,512.00,274.08,282.29,535.36,201.16
56745,CPU1T,110,114.08,512.00,274.09,282.29,535.36,112.57
56850,CPU1T,110,114.12,512.00,274.11,282.29,535.57,94.90
56955,CPU1T,110,114.43,512.00,274.12,282.29,535.19,114.90
57058,CPU1T,111,115.29,512.00,311.49,319.66,573.64,395.84
57163,CPU1T,111,112.62,512.00,234.78,243.02,493.16,191.01
57268,CPU1T,111,112.69,512.00,234.80,243.02,493.16,104.81
57374,CPU1T,111,112.77,512.00,234.81,243.02,493.16,104.03
57478,CPU1T,111,113.66,512.00,246.74,254.80,505.42,239.63
57581,CPU1T,112,119.82,512.00,274.16,282.36,539.09,369.81
57684,CPU1T,112,124.58,512.00,274.18,282.36,545.80,105.93
57790,CPU1T,112,124.62,512.00,274.20,282.36,545.80,113.87
57894,CPU1T,112,124.69,512.00,274.21,282.36,545.80,95.79
58000,CPU1T,112,125.55,512.00,309.32,317.43,580.85,322.96
58104,CPU1T,113,102.16,512.00,254.69,262.88,500.28,287.64
58208,CPU1T,113,102.23,512.00,254.70,262.88,500.48,95.62
58313,CPU1T,113,102.31,512.00,254.72,262.88,500.48,105.64
58416,CPU1T,113,102.38,512.00,254.73,262.88,500.23,106.13
58520,CPU1T,113,103.24,512.00,285.86,294.04,533.02,375.29
58622,CPU1T,114,114.04,512.00,294.14,302.27,552.98,254.10
58726,CPU1T,114,114.11,512.00,294.15,302.27,552.98,106.14
58831,CPU1T,114,114.18,512.00,294.17,302.27,552.98,95.47
58935,CPU1T,114,114.26,512.00,294.18,302.27,552.59,115.69
59042,CPU1T,115,115.36,512.00,320.89,328.54,561.53,399.95
59146,CPU1T,115,102.17,512.00,254.67,262.83,502.02,202.33
59249,CPU1T,115,102.24,512.00,254.69,262.83,502.02,106.59
59353,CPU1T,115,102.32,512.00,254.71,262.83,502.02,105.48
59456,CPU1T,115,102.42,512.00,254.71,262.83,501.98,107.57
59559,CPU1T,116,103.46,512.00,281.53,289.20,514.34,443.60
59662,CPU1T,116,114.10,512.00,294.16,302.26,552.87,185.30
59766,CPU1T,116,114.17,512.00,294.18,302.26,552.87,105.35
59870,CPU1T,116,114.21,512.00,294.19,302.26,553.08,96.33
59974,CPU1T,116,114.52,512.00,294.22,302.26,552.82,135.26
60093,CPU1T,117,91.52,512.00,327.84,335.86,565.39,452.90
60198,CPU1T,117,102.21,512.00,268.09,276.22,515.85,133.50
60302,CPU1T,117,102.29,512.00,268.11,276.22,515.85,95.69
60406,CPU1T,117,102.37,512.00,268.12,276.22,515.85,105.60
60511,CPU1T,117,103.19,512.00,279.78,287.91,528.80,268.54
60614,CPU1T,118,114.05,512.00,307.54,315.63,568.18,329.56
60717,CPU1T,118,114.09,512.00,307.55,315.63,568.18,96.55
60821,CPU1T,118,114.17,512.00,307.57,315.63,568.18,106.42
60925,CPU1T,118,114.25,512.00,307.58,315.63,568.14,105.74
61028,CPU1T,119,115.40,512.00,334.29,341.88,569.93,387.57
61131,CPU1T,119,102.21,512.00,254.71,262.80,502.06,242.26
61237,CPU1T,119,102.31,512.00,254.72,262.80,502.06,104.13
61342,CPU1T,119,102.39,512.00,254.74,262.80,502.06,104.57
61447,CPU1T,119,102.46,512.00,254.76,262.80,501.80,124.32
61551,CPU1T,120,103.53,512.00,281.43,289.05,518.32,431.34
61654,CPU1T,120,114.16,512.00,294.02,302.05,554.61,184.63
61759,CPU1T,120,114.20,512.00,294.04,302.05,554.61,104.59
61863,CPU1T,120,114.28,512.00,294.05,302.05,554.61,96.32
61967,CPU1T,120,114.90,512.00,306.16,313.82,556.04,125.23
62071,CPU1T,121,91.54,512.00,349.04,357.02,592.35,479.00
62179,CPU1T,121,102.24,512.00,254.57,262.63,502.68,166.39
62284,CPU1T,121,102.31,512.00,254.59,262.63,502.89,104.98
62391,CPU1T,121,102.39,512.00,254.60,262.63,502.89,102.59
62500,CPU1T,121,102.98,512.00,266.78,274.40,513.38,276.55
62608,CPU1T,122,103.55,512.00,292.91,300.86,543.59,359.68
62712,CPU1T,122,114.18,512.00,294.04,302.05,555.11,154.01
62818,CPU1T,122,114.22,512.00,294.06,302.05,555.11,93.83
62921,CPU1T,122,114.30,512.00,294.07,302.05,555.11,107.27
63026,CPU1T,122,114.89,512.00,306.06,313.82,567.18,266.91
63130,CPU1T,123,91.78,512.00,246.22,253.80,469.66,297.89
63232,CPU1T,123,102.41,512.00,258.91,266.90,509.06,157.13
63337,CPU1T,123,102.48,512.00,258.92,266.90,509.06,104.52
63443,CPU1T,123,102.56,512.00,258.94,266.90,508.81,103.92
63546,CPU1T,123,102.64,512.00,258.95,266.90,509.02,125.73
63653,CPU1T,124,103.80,512.00,296.18,304.12,550.45,414.15
63755,CPU1T,124,114.46,512.00,298.21,306.14,563.03,127.06
63861,CPU1T,124,114.50,512.00,298.23,306.14,563.03,103.72
63965,CPU1T,124,114.58,512.00,298.24,306.14,562.78,106.12
64069,CPU1T,124,115.17,512.00,325.47,333.40,590.27,297.29
64180,CPU1T,125,97.47,512.00,274.25,282.27,510.88,306.70
64286,CPU1T,125,102.23,512.00,270.37,278.37,517.50,103.03
64394,CPU1T,125,102.31,512.00,270.39,278.37,517.50,102.23
64499,CPU1T,125,102.39,512.00,270.40,278.37,517.26,114.80
64604,CPU1T,125,103.21,512.00,305.50,313.43,552.36,352.74
64706,CPU1T,126,114.21,512.00,323.05,331.02,582.51,272.04
64811,CPU1T,126,114.25,512.00,323.07,331.02,582.51,105.61
64915,CPU1T,126,114.33,512.00,323.08,331.02,582.51,96.09
65018,CPU1T,126,114.41,512.00,323.10,331.02,582.47,105.95
65126,CPU1T,127,91.89,512.00,363.13,370.64,585.47,380.86
65232,CPU1T,127,102.55,512.00,258.70,266.63,508.44,283.78
65335,CPU1T,127,102.63,512.00,258.71,266.63,508.44,106.70
65439,CPU1T,127,102.71,512.00,258.73,266.63,508.44,95.92
65543,CPU1T,127,102.78,512.00,258.74,266.63,508.19,106.19
65648,CPU1T,128,103.96,512.00,296.63,304.45,529.77,407.89
65752,CPU1T,128,114.62,512.00,311.40,319.27,573.14,279.57
65857,CPU1T,128,102.07,512.00,237.01,244.95,483.02,209.35
65962,CPU1T,128,102.14,512.00,235.01,242.92,483.22,104.78
66066,CPU1T,128,102.25,512.00,235.03,242.92,482.97,105.94
66169,CPU1T,129,103.51,512.00,275.12,282.59,510.43,376.19
66272,CPU1T,129,114.18,512.00,287.75,295.63,549.16,185.08
66378,CPU1T,129,114.25,512.00,287.76,295.63,549.16,103.78
66482,CPU1T,129,114.29,512.00,287.78,295.63,549.16,105.80
66586,CPU1T,129,114.37,512.00,287.79,295.63,548.90,134.89
66690,CPU1T,130,115.53,512.00,339.32,347.13,602.05,393.90
66797,CPU1T,130,112.64,512.00,235.06,242.95,493.82,178.30
66901,CPU1T,130,112.71,512.00,235.08,242.95,493.82,105.42
67005,CPU1T,130,112.79,512.00,235.08,242.95,493.57,96.09
67111,CPU1T,130,113.45,512.00,270.16,278.02,528.63,300.57
67219,CPU1T,131,124.59,512.00,276.13,284.23,548.04,297.38
67323,CPU1T,131,124.66,512.00,276.14,284.23,548.25,105.52
67427,CPU1T,131,124.70,512.00,276.15,284.23,548.25,96.06
67531,CPU1T,131,124.78,512.00,276.17,284.23,548.00,106.10
67635,CPU1T,132,125.85,512.00,317.07,324.84,571.58,374.06
67737,CPU1T,132,97.44,512.00,238.80,246.94,479.55,304.07
67839,CPU1T,132,102.20,512.00,238.82,246.94,484.58,98.45
67943,CPU1T,132,102.27,512.00,238.83,246.94,484.58,105.23
68048,CPU1T,132,102.41,512.00,239.01,246.94,484.35,133.97
68153,CPU1T,132,103.24,512.00,269.96,278.10,513.64,331.98
68257,CPU1T,133,114.30,512.00,293.25,301.32,552.08,338.30
68359,CPU1T,133,114.37,512.00,293.26,301.32,552.08,97.61
68463,CPU1T,133,114.41,512.00,293.28,301.32,552.08,106.15
68567,CPU1T,133,114.49,512.00,293.30,301.32,552.08,105.82
68671,CPU1T,133,91.58,512.00,324.41,332.48,564.48,354.75
68774,CPU1T,134,92.14,512.00,260.44,268.42,494.05,251.58
68876,CPU1T,134,102.78,512.00,261.56,269.60,507.27,108.52
68981,CPU1T,134,102.85,512.00,261.58,269.60,507.27,114.41
69086,CPU1T,134,102.93,512.00,261.58,269.60,507.02,95.26
69197,CPU1T,134,103.76,512.00,296.66,304.66,542.64,351.33
69302,CPU1T,135,114.89,512.00,315.97,323.99,575.68,304.59
69408,CPU1T,135,102.10,512.00,236.80,244.86,484.63,197.41
69513,CPU1T,135,102.17,512.00,236.82,244.86,484.63,105.03
69617,CPU1T,135,102.24,512.00,236.83,244.86,484.58,105.32
69725,CPU1T,136,103.59,512.00,277.72,285.71,511.25,371.84
69828,CPU1T,136,114.23,512.00,291.22,299.50,552.29,233.73
69933,CPU1T,136,114.30,512.00,291.24,299.50,552.29,104.24
70037,CPU1T,136,114.34,512.00,291.26,299.50,552.29,105.77
70144,CPU1T,136,114.96,512.00,303.37,311.28,559.34,177.19
70254,CPU1T,137,115.70,512.00,344.54,352.70,606.25,374.19
70357,CPU1T,137,112.60,512.00,295.73,303.98,549.93,203.32
70460,CPU1T,137,112.70,512.00,236.84,245.11,495.24,164.80
70564,CPU1T,137,112.78,512.00,236.86,245.11,495.24,96.05
70669,CPU1T,137,113.44,512.00,249.10,256.89,505.04,238.77
70772,CPU1T,138,114.17,512.00,290.15,298.32,551.64,409.45
70876,CPU1T,138,124.80,512.00,291.28,299.50,563.36,125.12
70981,CPU1T,138,124.83,512.00,291.29,299.50,563.57,94.56
71084,CPU1T,138,124.91,512.00,291.31,299.50,563.57,106.74
71188,CPU1T,138,125.54,512.00,318.55,326.76,591.17,281.28
71291,CPU1T,139,102.29,512.00,273.25,281.52,520.73,318.76
71395,CPU1T,139,102.33,512.00,273.26,281.52,520.73,106.00
71499,CPU1T,139,102.41,512.00,273.28,281.52,520.73,105.76
71600,CPU1T,139,102.48,512.00,273.29,281.52,520.73,98.47
71703,CPU1T,140,103.57,512.00,312.05,320.25,541.06,272.57
71806,CPU1T,140,114.43,512.00,327.67,336.16,587.08,281.36
71910,CPU1T,140,114.50,512.00,327.69,336.16,587.08,105.82
72014,CPU1T,140,114.58,512.00,327.71,336.16,587.08,96.19
72119,CPU1T,140,114.66,512.00,327.71,336.16,586.83,114.77
72225,CPU1T,141,92.24,512.00,303.07,311.28,527.94,394.75
72328,CPU1T,141,102.90,512.00,275.70,284.18,525.86,155.50
72432,CPU1T,141,102.97,512.00,275.72,284.18,525.86,105.59
72538,CPU1T,141,103.05,512.00,275.74,284.18,525.60,103.93
72641,CPU1T,141,103.12,512.00,275.70,284.18,526.28,194.68
72765,CPU1T,142,115.02,512.00,330.14,338.56,590.20,346.06
72872,CPU1T,142,102.07,512.00,262.97,271.39,518.14,205.46
72977,CPU1T,142,102.17,512.00,236.92,245.36,485.01,133.31
73080,CPU1T,142,102.25,512.00,236.94,245.36,485.01,106.40
73184,CPU1T,142,102.91,512.00,271.93,280.43,520.55,319.50
73288,CPU1T,143,114.20,512.00,291.32,299.75,552.65,258.43
73392,CPU1T,143,114.27,512.00,291.33,299.75,552.65,105.58
73497,CPU1T,143,114.31,512.00,291.35,299.75,552.65,95.73
73600,CPU1T,143,114.39,512.00,291.36,299.75,552.39,106.11
73705,CPU1T,144,115.51,512.00,332.27,340.37,574.01,382.99
73808,CPU1T,144,112.60,512.00,330.19,338.56,584.66,292.40
73911,CPU1T,144,112.71,512.00,236.94,245.36,495.65,183.36
74015,CPU1T,144,112.78,512.00,236.96,245.36,495.86,96.07
74122,CPU1T,144,112.89,512.00,236.96,245.36,495.57,102.99
74227,CPU1T,145,113.94,512.00,293.98,302.36,557.16,391.33
74330,CPU1T,145,124.80,512.00,291.38,299.75,563.50,173.92
74435,CPU1T,145,124.87,512.00,291.39,299.75,563.50,104.89
74540,CPU1T,145,124.91,512.00,291.41,299.75,563.25,105.02
74645,CPU1T,145,125.53,512.00,303.65,311.53,571.03,200.36
74752,CPU1T,146,91.54,512.00,348.43,356.75,574.47,392.43
74855,CPU1T,146,102.49,512.00,257.80,266.20,503.91,233.14
74958,CPU1T,146,102.56,512.00,257.82,266.20,504.09,106.36
75063,CPU1T,146,102.60,512.00,257.83,266.20,504.09,105.36
75167,CPU1T,146,103.23,512.00,257.79,266.20,504.56,172.81
75272,CPU1T,147,103.73,512.00,311.11,319.40,560.24,406.69
75376,CPU1T,147,114.60,512.00,312.23,320.59,572.07,144.79
75482,CPU1T,147,114.67,512.00,312.25,320.59,572.07,104.20
75587,CPU1T,147,114.74,512.00,312.26,320.59,572.07,95.28
75692,CPU1T,147,115.33,512.00,324.14,332.36,583.89,227.66
75797,CPU1T,148,92.09,512.00,294.00,302.36,531.21,372.95
75903,CPU1T,148,102.72,512.00,277.31,285.68,527.61,131.48
76007,CPU1T,148,102.76,512.00,277.33,285.68,527.61,115.02
76116,CPU1T,148,102.84,512.00,277.34,285.68,527.61,110.66
76219,CPU1T,148,103.43,512.00,288.98,297.36,540.99,250.76
76324,CPU1T,149,114.85,512.00,331.73,340.06,591.60,325.17
76430,CPU1T,149,114.92,512.00,331.75,340.06,591.80,104.26
76533,CPU1T,149,114.96,512.00,331.76,340.06,591.80,96.55
76636,CPU1T,149,115.03,512.00,331.78,340.06,591.80,107.05
76739,CPU1T,149,91.54,512.00,366.77,375.13,603.90,347.74
76841,CPU1T,150,92.33,512.00,277.90,285.94,511.92,235.77
76944,CPU1T,150,102.96,512.00,291.43,299.75,541.88,165.26
77049,CPU1T,150,103.03,512.00,291.44,299.75,541.88,95.71
77152,CPU1T,150,103.11,512.00,291.46,299.75,541.63,106.28
77257,CPU1T,150,103.19,512.00,291.48,299.75,542.09,189.84
77366,CPU1T,151,104.50,512.00,344.75,352.95,595.66,376.23
77474,CPU1T,151,115.12,512.00,345.87,354.14,606.29,121.06
77577,CPU1T,151,115.16,512.00,345.89,354.14,606.29,106.67
77682,CPU1T,151,115.24,512.00,345.90,354.14,606.04,104.74
77788,CPU1T,151,115.87,512.00,380.99,389.20,638.86,300.70
77891,CPU1T,152,92.31,512.00,273.81,282.10,513.86,368.50
77995,CPU1T,152,102.94,512.00,275.89,284.18,525.53,154.40
78100,CPU1T,152,102.98,512.00,275.91,284.18,525.53,105.31
78205,CPU1T,152,103.05,512.00,275.92,284.18,525.27,113.84
78310,CPU1T,152,103.65,512.00,303.20,311.43,552.61,284.74
78419,CPU1T,153,115.06,512.00,330.31,338.56,590.02,294.79
78524,CPU1T,153,115.13,512.00,330.33,338.56,590.02,104.15
78628,CPU1T,153,115.17,512.00,330.34,338.56,590.02,96.51
78731,CPU1T,153,115.25,512.00,330.36,338.56,589.76,106.54
78836,CPU1T,153,116.23,512.00,369.26,377.53,608.41,371.94
78938,CPU1T,154,102.94,512.00,275.91,284.18,525.68,324.50
79042,CPU1T,154,102.98,512.00,275.93,284.18,525.68,105.25
79147,CPU1T,154,103.05,512.00,275.94,284.18,525.89,104.83
79251,CPU1T,154,103.13,512.00,275.96,284.18,525.89,105.67
79355,CPU1T,154,103.95,512.00,311.04,319.24,561.07,375.36
79459,CPU1T,155,115.04,512.00,330.35,338.56,590.57,307.53
79564,CPU1T,155,102.05,512.00,277.25,285.46,520.88,210.35
79668,CPU1T,155,102.18,512.00,237.12,245.36,484.96,144.68
79772,CPU1T,155,102.26,512.00,237.14,245.36,484.71,96.06
79876,CPU1T,155,103.24,512.00,268.27,276.52,516.79,384.72
79978,CPU1T,156,114.24,512.00,291.53,299.75,552.23,292.40
80082,CPU1T,156,114.32,512.00,291.55,299.75,552.23,96.06
80187,CPU1T,156,114.39,512.00,291.56,299.75,552.44,104.76
80291,CPU1T,156,114.46,512.00,291.57,299.75,552.19,106.15
80394,CPU1T,157,115.78,512.00,332.43,340.32,588.21,348.10
80496,CPU1T,157,112.61,512.00,311.61,319.80,574.57,237.35
80601,CPU1T,157,112.71,512.00,237.15,245.36,495.42,152.47
80705,CPU1T,157,112.79,512.00,237.17,245.36,495.42,105.46
80827,CPU1T,157,113.45,512.00,249.38,257.14,507.00,205.00
80932,CPU1T,158,114.22,512.00,290.41,298.57,551.24,407.36
81036,CPU1T,158,124.85,512.00,291.57,299.75,562.95,105.82
81142,CPU1T,158,124.89,512.00,291.59,299.75,562.95,103.78
81247,CPU1T,158,124.99,512.00,291.60,299.75,562.95,105.38
81353,CPU1T,158,125.59,512.00,318.82,327.01,590.96,273.53
81456,CPU1T,159,92.82,512.00,283.14,291.34,517.47,378.86
81559,CPU1T,159,102.28,512.00,261.88,270.10,509.00,105.95
81664,CPU1T,159,102.35,512.00,261.90,270.10,509.00,105.07
81770,CPU1T,159,102.43,512.00,261.91,270.10,509.00,113.36
81875,CPU1T,159,103.02,512.00,293.02,301.26,540.56,322.29
81981,CPU1T,160,114.34,512.00,316.30,324.49,575.21,331.52
82085,CPU1T,160,114.41,512.00,316.32,324.49,575.21,96.51
82188,CPU1T,160,114.45,512.00,316.33,324.49,575.21,106.34
82292,CPU1T,160,114.53,512.00,316.35,324.49,574.96,106.17
82397,CPU1T,160,115.19,512.00,351.38,359.55,610.48,368.95
82503,CPU1T,161,97.49,512.00,273.56,281.77,512.98,292.52
82607,CPU1T,161,102.25,512.00,273.58,281.77,520.72,96.47
82711,CPU1T,161,102.33,512.00,273.60,281.77,520.72,105.63
82816,CPU1T,161,102.40,512.00,273.61,281.77,520.46,114.27
82922,CPU1T,161,103.22,512.00,308.64,316.84,556.65,313.38
